temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,fault_type,split
28.06,464.99,436.33,450.66,28.66,18.31,1.4,25.634,0,test
46.38,749.91,723.18,736.54,26.73,13.32,3.13,41.6916,4,validation
40.94,697.62,206.67,452.14,490.95,8.61,0.82,7.0602,2,test
45.99,821.53,433.6,627.57,387.93,8.35,2.34,19.539,2,test
43.56,371.94,473.08,422.51,101.14,11.59,2.0,23.18,4,train
61.47,969.38,923.9,946.64,45.48,6.79,1.0,6.79,4,train
42.19,224.61,238.2,231.4,13.59,11.12,0.12,1.3344,1,train
40.48,185.96,265.68,225.82,79.72,14.6,0.69,10.074,1,validation
43.55,632.41,64.4,348.4,568.01,11.74,1.2,14.088,2,test
41.86,147.87,768.27,458.07,620.4,12.48,0.86,10.7328,2,validation
41.52,517.63,562.91,540.27,45.28,12.32,2.35,28.952,4,train
40.3,359.43,705.81,532.62,346.38,8.98,1.19,10.6862,2,train
27.5,577.43,409.82,493.62,167.61,15.53,1.06,16.4618,0,validation
39.65,865.95,185.64,525.8,680.31,10.08,1.16,11.6928,2,test
44.52,947.65,298.77,623.21,648.88,9.9,1.94,19.206,2,train
69.35,843.08,715.86,779.47,127.22,14.11,1.57,22.1527,3,train
50.97,505.48,597.9,551.69,92.42,14.75,1.97,29.0575,0,train
42.71,952.86,23.34,488.1,929.52,8.61,0.47,4.0467,2,train
43.79,870.28,902.57,886.42,32.29,15.16,3.46,52.4536,0,train
60.45,812.05,744.7,778.38,67.35,21.84,0.01,0.2184,4,train
25.89,397.19,167.88,282.53,229.31,8.62,0.7,6.034,2,train
43.41,142.01,78.05,110.03,63.96,15.89,0.23,3.6547,1,train
53.74,735.59,655.52,695.56,80.07,15.44,2.56,39.5264,3,train
47.85,117.09,840.62,478.86,723.53,10.37,0.33,3.4221,2,test
41.4,220.37,412.65,316.51,192.28,10.35,1.54,15.939,2,train
29.65,99.24,239.13,169.18,139.89,14.48,0.71,10.2808,1,train
87.57,919.12,863.88,891.5,55.24,12.94,4.31,55.7714,3,validation
51.03,846.82,855.51,851.16,8.69,15.59,2.09,32.5831,0,validation
53.7,486.56,558.37,522.46,71.81,19.64,0.09,1.7676,4,validation
58.39,903.21,979.16,941.18,75.95,14.43,3.03,43.7229,3,train
57.49,868.26,734.41,801.34,133.85,14.86,3.87,57.5082,0,train
48.77,662.97,606.67,634.82,56.3,16.14,1.84,29.6976,0,train
42.7,122.7,140.87,131.78,18.17,16.35,0.24,3.924,1,validation
41.1,464.94,412.75,438.84,52.19,20.32,0.0,0.0,4,train
38.37,86.91,3.15,45.03,83.76,11.99,0.34,4.0766,1,train
30.41,154.47,288.08,221.27,133.61,12.33,0.24,2.9592,1,train
47.74,708.21,658.77,683.49,49.44,0.3,5.71,1.713,4,test
25.57,0.03,0.0,0.02,0.03,16.25,0.16,2.6,1,train
64.16,766.99,866.53,816.76,99.54,14.9,3.21,47.829,3,train
39.85,0.0,541.15,270.58,541.15,11.84,1.5,17.76,2,train
42.69,651.33,606.21,628.77,45.12,3.68,4.5,16.56,4,train
30.3,462.46,121.44,291.95,341.02,10.82,1.14,12.3348,2,train
35.28,168.63,62.26,115.44,106.37,15.42,0.0,0.0,1,train
30.64,33.7,111.95,72.82,78.25,15.22,0.36,5.4792,1,test
60.6,1023.0,890.85,956.92,132.15,15.66,3.56,55.7496,0,validation
78.12,1023.0,1023.0,1023.0,0.0,13.22,3.34,44.1548,3,train
37.98,206.02,215.39,210.7,9.37,16.34,0.22,3.5948,1,test
37.61,424.89,89.97,257.43,334.92,9.72,1.53,14.8716,2,train
51.88,923.43,839.54,881.48,83.89,13.64,3.51,47.8764,3,train
48.33,644.47,748.09,696.28,103.62,20.2,0.0,0.0,4,train
94.21,636.19,663.05,649.62,26.86,12.87,2.42,31.1454,3,test
52.24,522.62,508.64,515.63,13.98,8.37,2.34,19.5858,4,test
30.78,95.04,507.35,301.2,412.31,10.45,1.29,13.4805,2,test
34.87,0.0,70.45,35.22,70.45,12.88,0.0,0.0,1,train
61.62,896.17,726.01,811.09,170.16,13.93,4.12,57.3916,3,validation
53.0,576.68,577.92,577.3,1.24,15.32,2.4,36.768,3,train
75.99,937.78,854.57,896.18,83.21,14.43,4.06,58.5858,3,test
57.34,904.54,813.07,858.8,91.47,2.28,4.09,9.3252,4,test
41.74,542.8,464.84,503.82,77.96,0.0,4.54,0.0,4,validation
59.55,595.59,743.7,669.64,148.11,14.32,3.53,50.5496,3,train
29.78,220.13,0.0,110.06,220.13,11.56,0.0,0.0,1,test
37.02,130.73,530.29,330.51,399.56,11.31,0.74,8.3694,2,train
38.28,500.83,35.53,268.18,465.3,12.71,1.36,17.2856,2,validation
36.65,517.63,650.17,583.9,132.54,21.02,0.0,0.0,4,train
58.26,784.86,797.16,791.01,12.3,17.02,2.21,37.6142,0,test
55.59,771.82,752.88,762.35,18.94,13.68,3.27,44.7336,3,train
27.82,22.51,61.85,42.18,39.34,12.69,0.12,1.5228,1,validation
41.84,610.87,537.45,574.16,73.42,17.59,1.01,17.7659,0,train
42.81,678.8,253.14,465.97,425.66,11.06,1.81,20.0186,2,train
38.84,493.27,583.73,538.5,90.46,15.44,1.17,18.0648,0,train
32.17,200.53,183.9,192.22,16.63,14.47,0.0,0.0,1,train
40.16,711.66,701.97,706.82,9.69,10.5,1.91,20.055,4,train
47.22,705.84,746.07,725.96,40.23,9.63,1.51,14.5413,4,test
60.88,677.54,641.06,659.3,36.48,15.31,2.26,34.6006,0,train
31.69,101.48,121.87,111.68,20.39,14.88,0.02,0.2976,1,train
28.74,21.04,74.38,47.71,53.34,13.53,0.0,0.0,1,train
45.56,391.37,134.76,263.06,256.61,9.25,0.21,1.9425,2,train
69.14,972.34,942.72,957.53,29.62,13.93,3.46,48.1978,3,train
57.8,894.54,925.21,909.88,30.67,18.5,0.38,7.03,4,test
37.46,97.46,152.96,125.21,55.5,12.13,0.3,3.639,1,train
38.94,25.6,515.63,270.62,490.03,11.33,1.2,13.596,2,train
22.61,130.23,110.5,120.36,19.73,15.31,0.0,0.0,1,train
49.03,707.08,668.88,687.98,38.2,20.42,0.07,1.4294,4,validation
58.82,839.68,934.68,887.18,95.0,13.18,2.6,34.268,4,validation
40.57,32.42,175.78,104.1,143.36,15.02,0.0,0.0,1,train
40.14,526.43,113.38,319.9,413.05,13.14,1.24,16.2936,2,train
55.69,606.03,636.68,621.36,30.65,14.94,1.75,26.145,3,train
71.22,850.77,807.55,829.16,43.22,15.89,3.04,48.3056,3,validation
30.91,559.9,125.04,342.47,434.86,10.34,0.81,8.3754,2,train
47.75,806.86,829.24,818.05,22.38,2.55,4.87,12.4185,4,test
35.76,209.41,121.09,165.25,88.32,14.74,0.35,5.159,1,train
25.34,115.58,190.41,153.0,74.83,16.77,0.0,0.0,1,train
33.53,506.7,0.0,253.35,506.7,8.63,0.63,5.4369,2,train
45.13,913.23,335.56,624.4,577.67,11.64,1.97,22.9308,2,train
45.92,144.96,801.32,473.14,656.36,10.94,1.53,16.7382,2,train
48.41,936.58,933.19,934.88,3.39,15.1,4.19,63.269,0,train
30.56,44.32,43.08,43.7,1.24,14.77,0.0,0.0,1,train
45.91,94.5,768.06,431.28,673.56,9.69,2.12,20.5428,2,validation
58.47,912.64,827.37,870.0,85.27,14.89,4.13,61.4957,3,train
48.69,839.12,933.89,886.5,94.77,15.22,3.13,47.6386,0,test
51.55,971.99,909.37,940.68,62.62,15.32,4.62,70.7784,0,train
58.39,1013.06,982.78,997.92,30.28,15.68,4.22,66.1696,3,validation
64.86,801.39,794.63,798.01,6.76,0.4,5.43,2.172,4,train
42.44,786.17,309.35,547.76,476.82,9.11,1.42,12.9362,2,train
53.44,712.44,633.08,672.76,79.36,16.36,3.21,52.5156,0,train
45.48,628.68,565.33,597.0,63.35,16.51,2.93,48.3743,0,train
33.77,532.56,100.02,316.29,432.54,8.25,1.73,14.2725,2,train
49.89,184.7,825.98,505.34,641.28,8.32,0.71,5.9072,2,validation
34.56,183.27,250.41,216.84,67.14,13.26,0.7,9.282,1,train
26.76,71.67,108.57,90.12,36.9,14.58,0.0,0.0,1,test
41.79,299.61,831.96,565.79,532.35,11.43,1.92,21.9456,2,validation
32.4,125.17,173.26,149.22,48.09,15.64,0.52,8.1328,1,test
39.37,392.96,537.05,465.0,144.09,4.65,5.26,24.459,4,train
43.91,448.99,533.29,491.14,84.3,18.03,2.16,38.9448,0,validation
41.7,411.07,509.04,460.06,97.97,15.04,1.24,18.6496,0,validation
93.84,773.9,767.97,770.94,5.93,12.36,2.55,31.518,3,validation
33.31,49.97,159.02,104.5,109.05,14.94,0.17,2.5398,1,train
37.73,30.94,43.42,37.18,12.48,12.84,0.0,0.0,1,test
43.7,768.27,651.7,709.98,116.57,16.23,3.55,57.6165,0,train
42.41,607.16,657.02,632.09,49.86,15.51,3.12,48.3912,0,train
53.21,994.76,932.89,963.82,61.87,20.78,0.11,2.2858,4,train
44.58,188.62,643.02,415.82,454.4,7.95,0.28,2.226,2,train
65.47,564.72,581.97,573.34,17.25,14.0,2.8,39.2,3,train
49.24,396.11,895.21,645.66,499.1,9.58,0.0,0.0,2,train
55.57,204.54,936.34,570.44,731.8,11.26,1.53,17.2278,2,train
28.87,84.62,105.53,95.08,20.91,16.91,0.3,5.073,1,train
68.57,649.54,776.62,713.08,127.08,14.3,1.95,27.885,3,train
31.57,139.24,159.04,149.14,19.8,13.96,0.0,0.0,1,train
31.7,664.66,168.98,416.82,495.68,7.14,1.83,13.0662,2,train
42.52,228.39,375.27,301.83,146.88,10.49,0.76,7.9724,2,train
44.54,664.23,607.55,635.89,56.68,14.47,3.5,50.645,0,train
51.32,900.08,411.33,655.7,488.75,6.93,1.15,7.9695,2,train
70.17,706.16,778.72,742.44,72.56,6.52,2.24,14.6048,4,train
42.11,117.99,626.22,372.1,508.23,12.46,1.81,22.5526,2,train
64.65,458.36,425.49,441.92,32.87,8.22,3.4,27.948,4,validation
69.48,815.75,1023.0,919.38,207.25,14.82,4.75,70.395,3,train
67.41,689.33,750.63,719.98,61.3,14.49,3.14,45.4986,3,train
45.4,708.32,686.16,697.24,22.16,6.71,2.33,15.6343,4,train
63.59,743.94,817.87,780.9,73.93,16.16,3.15,50.904,3,train
44.2,845.32,857.57,851.44,12.25,21.08,0.02,0.4216,4,validation
47.92,583.88,539.64,561.76,44.24,7.69,1.78,13.6882,4,train
68.21,463.45,564.88,514.16,101.43,8.96,2.88,25.8048,4,train
39.7,472.17,592.6,532.38,120.43,15.57,1.92,29.8944,0,train
44.17,962.1,179.05,570.58,783.05,9.14,2.32,21.2048,2,train
58.6,546.78,540.85,543.82,5.93,4.99,4.01,20.0099,4,train
52.7,349.75,560.9,455.32,211.15,8.69,0.4,3.476,2,train
35.14,176.41,276.33,226.37,99.92,15.58,0.21,3.2718,1,validation
88.25,933.33,1023.0,978.16,89.67,11.38,4.37,49.7306,3,validation
44.8,769.07,776.19,772.63,7.12,15.16,2.77,41.9932,0,train
72.89,927.04,964.06,945.55,37.02,14.03,3.67,51.4901,3,train
50.72,709.1,713.57,711.34,4.47,14.88,3.59,53.4192,0,validation
41.55,561.45,458.0,509.72,103.45,2.0,6.0,12.0,4,test
31.19,456.79,560.95,508.87,104.16,17.19,1.52,26.1288,0,validation
27.0,80.54,0.0,40.27,80.54,12.94,0.0,0.0,1,train
68.66,896.31,939.3,917.8,42.99,15.13,4.15,62.7895,3,train
42.87,816.4,808.56,812.48,7.84,13.11,2.25,29.4975,4,test
33.19,616.35,617.34,616.84,0.99,2.36,4.94,11.6584,4,validation
51.4,537.12,570.21,553.66,33.09,15.19,2.57,39.0383,0,train
24.75,127.16,51.77,89.46,75.39,16.45,0.61,10.0345,1,validation
61.99,819.7,877.33,848.52,57.63,14.09,4.13,58.1917,3,train
54.78,33.5,938.24,485.87,904.74,11.64,0.67,7.7988,2,train
26.03,113.16,0.0,56.58,113.16,13.51,0.13,1.7563,1,test
34.79,251.26,840.56,545.91,589.3,9.15,1.17,10.7055,2,validation
38.78,55.18,710.46,382.82,655.28,9.82,1.84,18.0688,2,validation
42.11,138.35,609.83,374.09,471.48,12.98,1.06,13.7588,2,train
39.11,563.31,623.11,593.21,59.8,10.92,1.38,15.0696,4,validation
49.39,942.47,893.97,918.22,48.5,13.84,3.94,54.5296,0,train
73.96,829.9,892.04,860.97,62.14,12.95,3.09,40.0155,3,test
25.35,528.29,179.12,353.7,349.17,10.82,2.04,22.0728,2,validation
33.32,151.65,336.95,244.3,185.3,10.92,0.71,7.7532,2,test
40.04,83.17,100.75,91.96,17.58,14.18,0.21,2.9778,1,validation
36.94,503.49,441.36,472.42,62.13,15.06,1.52,22.8912,0,train
42.11,517.49,516.33,516.91,1.16,11.82,2.05,24.231,4,train
54.54,698.88,576.47,637.67,122.41,20.59,0.0,0.0,4,train
49.26,538.07,480.63,509.35,57.44,6.18,1.28,7.9104,4,train
62.18,854.48,869.57,862.03,15.09,13.35,2.68,35.778,3,train
29.19,79.17,24.11,51.64,55.06,12.7,0.0,0.0,1,train
28.66,24.37,23.31,23.84,1.06,12.39,0.2,2.478,1,test
59.09,750.32,792.87,771.6,42.55,14.77,2.91,42.9807,3,test
42.71,941.24,219.05,580.14,722.19,8.21,0.0,0.0,2,train
49.36,933.91,1023.0,978.46,89.09,16.07,3.0,48.21,0,train
34.3,662.02,632.75,647.38,29.27,15.42,2.68,41.3256,0,train
47.98,808.23,853.29,830.76,45.06,15.81,2.6,41.106,0,train
81.3,774.17,769.96,772.06,4.21,12.52,2.01,25.1652,3,train
36.13,200.37,199.75,200.06,0.62,16.23,0.13,2.1099,1,train
51.14,650.34,623.63,636.98,26.71,20.62,0.0,0.0,4,test
41.33,535.46,542.67,539.07,7.21,21.79,0.5,10.895,4,train
55.83,816.44,779.92,798.18,36.52,15.22,3.81,57.9882,3,validation
25.61,21.16,15.83,18.5,5.33,17.48,0.01,0.1748,1,train
55.33,638.29,664.68,651.48,26.39,16.09,1.86,29.9274,0,train
53.1,592.57,651.36,621.96,58.79,12.92,2.34,30.2328,4,train
38.29,198.66,91.4,145.03,107.26,11.95,0.97,11.5915,1,train
79.4,907.78,745.36,826.57,162.42,14.91,3.55,52.9305,3,validation
48.36,996.59,947.22,971.9,49.37,0.0,6.0,0.0,4,train
36.36,204.23,108.09,156.16,96.14,13.82,0.04,0.5528,1,train
32.95,299.62,249.87,274.74,49.75,14.66,0.75,10.995,1,test
36.22,501.89,501.92,501.9,0.03,16.26,1.69,27.4794,0,train
35.45,516.4,8.04,262.22,508.36,10.26,0.97,9.9522,2,train
48.27,754.87,756.92,755.9,2.05,15.67,3.39,53.1213,0,train
42.69,285.6,543.05,414.32,257.45,8.84,0.46,4.0664,2,train
35.5,157.8,0.0,78.9,157.8,14.2,0.0,0.0,1,train
83.73,897.76,726.33,812.04,171.43,13.72,3.68,50.4896,3,train
51.48,853.41,142.81,498.11,710.6,8.53,1.92,16.3776,2,train
44.33,390.75,536.38,463.56,145.63,17.96,1.31,23.5276,0,train
32.2,0.0,161.22,80.61,161.22,14.08,0.47,6.6176,1,train
36.23,50.24,45.95,48.1,4.29,14.18,0.0,0.0,1,train
80.96,868.67,888.7,878.68,20.03,12.43,3.49,43.3807,3,train
35.59,160.6,430.85,295.73,270.25,14.32,0.49,7.0168,2,train
42.73,414.11,499.93,457.02,85.82,12.72,1.44,18.3168,4,train
70.95,815.72,732.27,774.0,83.45,15.1,3.12,47.112,3,train
71.31,865.71,908.59,887.15,42.88,13.72,4.12,56.5264,3,test
53.76,970.69,1019.52,995.1,48.83,15.97,4.33,69.1501,3,train
49.66,54.3,770.41,412.35,716.11,11.67,1.28,14.9376,2,train
26.3,166.66,120.98,143.82,45.68,16.62,0.33,5.4846,1,train
48.17,510.61,562.09,536.35,51.48,10.54,2.45,25.823,4,train
46.51,393.92,128.53,261.23,265.39,9.78,2.06,20.1468,2,train
43.42,240.56,437.77,339.16,197.21,8.97,0.93,8.3421,2,validation
80.43,748.65,897.6,823.12,148.95,13.28,2.64,35.0592,3,train
58.85,890.17,999.4,944.78,109.23,13.9,4.34,60.326,3,train
93.03,857.33,791.39,824.36,65.94,13.85,3.18,44.043,3,train
27.62,540.63,539.87,540.25,0.76,16.36,1.77,28.9572,0,train
19.84,47.5,35.09,41.3,12.41,16.49,0.0,0.0,1,train
54.46,846.53,774.65,810.59,71.88,14.78,3.33,49.2174,0,test
71.07,889.97,995.22,942.6,105.25,13.8,3.96,54.648,3,train
87.16,690.11,628.9,659.5,61.21,13.21,2.94,38.8374,3,train
35.84,126.94,147.64,137.29,20.7,10.98,0.24,2.6352,1,train
53.68,664.59,574.75,619.67,89.84,16.86,0.0,0.0,4,train
46.7,712.6,677.6,695.1,35.0,14.08,1.98,27.8784,4,validation
58.54,710.85,699.79,705.32,11.06,13.94,2.77,38.6138,3,validation
53.96,830.65,852.66,841.66,22.01,7.93,0.91,7.2163,4,test
35.55,119.88,140.93,130.4,21.05,14.23,0.05,0.7115,1,test
44.97,527.03,659.79,593.41,132.76,11.97,0.3,3.591,4,test
40.08,122.35,478.86,300.6,356.51,12.29,1.38,16.9602,2,train
37.22,38.72,82.66,60.69,43.94,12.35,0.09,1.1115,1,train
58.98,633.67,711.42,672.54,77.75,9.25,2.22,20.535,4,train
40.52,206.24,192.67,199.46,13.57,16.03,0.17,2.7251,1,train
45.35,703.29,731.13,717.21,27.84,16.51,3.96,65.3796,0,train
33.48,574.93,120.29,347.61,454.64,11.95,0.49,5.8555,2,train
40.08,570.84,521.52,546.18,49.32,17.41,1.06,18.4546,0,validation
76.06,853.5,801.08,827.29,52.42,14.32,3.39,48.5448,3,test
37.74,149.12,200.46,174.79,51.34,14.77,0.76,11.2252,1,train
46.03,712.35,359.8,536.08,352.55,11.17,0.77,8.6009,2,test
40.01,491.68,484.42,488.05,7.26,18.38,1.95,35.841,0,validation
47.32,285.41,928.59,607.0,643.18,10.01,2.28,22.8228,2,train
30.1,70.22,34.41,52.32,35.81,12.57,0.5,6.285,1,train
51.47,945.98,951.47,948.72,5.49,5.39,3.42,18.4338,4,train
66.82,843.46,600.34,721.9,243.12,14.78,3.07,45.3746,3,train
59.6,811.42,833.86,822.64,22.44,6.67,0.55,3.6685,4,test
44.17,960.48,357.32,658.9,603.16,12.54,0.84,10.5336,2,train
27.27,43.37,86.78,65.08,43.41,14.83,0.22,3.2626,1,validation
36.4,494.86,429.92,462.39,64.94,16.34,1.3,21.242,0,validation
53.99,835.26,843.64,839.45,8.38,17.34,2.19,37.9746,0,train
34.0,582.11,644.85,613.48,62.74,6.92,0.68,4.7056,4,train
36.55,445.42,580.25,512.84,134.83,17.25,1.09,18.8025,0,train
49.01,146.5,905.75,526.12,759.25,10.07,0.82,8.2574,2,train
37.35,266.91,236.94,251.92,29.97,15.47,0.48,7.4256,1,train
42.56,759.63,93.53,426.58,666.1,10.04,0.39,3.9156,2,validation
29.31,0.0,15.99,8.0,15.99,15.36,0.26,3.9936,1,train
35.95,76.05,83.06,79.56,7.01,15.33,0.52,7.9716,1,train
40.13,597.86,103.58,350.72,494.28,9.25,0.71,6.5675,2,train
57.16,643.81,726.47,685.14,82.66,5.63,1.06,5.9678,4,test
38.51,379.45,602.42,490.93,222.97,5.91,3.0,17.73,4,train
28.18,106.17,119.94,113.06,13.77,15.8,0.26,4.108,1,validation
51.97,781.43,779.2,780.32,2.23,2.86,3.35,9.581,4,train
30.22,486.48,377.56,432.02,108.92,18.5,0.75,13.875,0,validation
55.88,632.5,706.4,669.45,73.9,15.68,3.11,48.7648,0,test
33.52,281.8,202.71,242.26,79.09,14.93,0.01,0.1493,1,train
39.12,494.06,505.31,499.68,11.25,6.51,2.02,13.1502,4,train
47.05,141.66,774.28,457.97,632.62,12.39,1.05,13.0095,2,validation
56.2,627.99,606.01,617.0,21.98,14.01,1.83,25.6383,0,train
63.34,929.96,925.67,927.82,4.29,15.42,3.55,54.741,3,test
43.56,552.01,607.92,579.96,55.91,15.22,1.72,26.1784,0,test
46.73,907.47,825.85,866.66,81.62,15.65,2.8,43.82,0,validation
31.0,65.32,111.12,88.22,45.8,17.51,0.03,0.5253,1,train
23.6,170.69,120.66,145.68,50.03,16.2,0.0,0.0,1,train
42.89,179.71,65.89,122.8,113.82,14.8,0.12,1.776,1,train
42.84,633.92,667.57,650.74,33.65,10.61,2.31,24.5091,4,train
38.82,224.37,205.46,214.92,18.91,13.57,0.0,0.0,1,train
39.38,7.06,42.63,24.85,35.57,17.31,0.28,4.8468,1,train
20.83,44.94,29.09,37.02,15.85,13.53,0.41,5.5473,1,train
56.23,807.5,244.75,526.12,562.75,10.88,1.02,11.0976,2,validation
43.34,437.62,74.28,255.95,363.34,7.6,1.21,9.196,2,validation
31.55,104.73,218.19,161.46,113.46,14.42,0.03,0.4326,1,train
36.57,38.86,52.3,45.58,13.44,12.44,0.0,0.0,1,validation
81.51,828.94,746.31,787.62,82.63,12.99,2.55,33.1245,3,validation
26.2,197.05,182.83,189.94,14.22,14.7,0.33,4.851,1,train
34.47,712.7,688.37,700.54,24.33,17.46,2.25,39.285,0,train
39.92,169.24,240.55,204.9,71.31,14.49,0.64,9.2736,1,train
37.73,181.31,762.79,472.05,581.48,8.01,2.03,16.2603,2,validation
34.52,557.75,187.54,372.64,370.21,8.25,1.14,9.405,2,test
29.88,40.08,47.81,43.94,7.73,16.0,0.23,3.68,1,train
91.63,787.65,703.85,745.75,83.8,13.11,3.06,40.1166,3,test
41.62,109.63,568.69,339.16,459.06,9.74,0.63,6.1362,2,train
47.04,478.27,622.32,550.3,144.05,16.24,1.72,27.9328,0,train
87.56,888.04,926.54,907.29,38.5,13.52,4.41,59.6232,3,train
50.37,603.8,135.54,369.67,468.26,7.22,0.0,0.0,2,test
60.57,620.2,683.71,651.96,63.51,14.17,1.56,22.1052,3,train
44.94,717.63,343.08,530.36,374.55,6.52,1.67,10.8884,2,validation
45.56,37.34,575.43,306.38,538.09,11.1,1.41,15.651,2,train
34.46,159.64,424.21,291.92,264.57,12.82,0.65,8.333,2,validation
31.57,388.16,65.8,226.98,322.36,11.65,0.62,7.223,2,test
55.65,750.85,896.1,823.48,145.25,3.81,5.54,21.1074,4,train
51.3,776.61,990.0,883.3,213.39,16.13,1.7,27.421,0,validation
46.97,214.62,814.76,514.69,600.14,7.75,1.91,14.8025,2,train
36.52,401.03,466.67,433.85,65.64,21.87,0.0,0.0,4,train
43.05,168.12,170.57,169.34,2.45,13.1,0.27,3.537,1,validation
36.06,555.05,545.71,550.38,9.34,20.26,0.31,6.2806,4,train
92.14,855.33,824.13,839.73,31.2,13.23,3.53,46.7019,3,train
21.11,0.0,44.41,22.2,44.41,14.15,0.69,9.7635,1,validation
36.21,570.15,481.26,525.7,88.89,16.14,2.1,33.894,0,validation
45.2,399.97,522.56,461.26,122.59,15.92,1.39,22.1288,0,train
61.98,790.72,803.49,797.1,12.77,14.16,3.15,44.604,3,train
23.29,41.58,85.71,63.64,44.13,17.93,0.7,12.551,1,train
70.72,1023.0,882.21,952.6,140.79,15.18,3.82,57.9876,3,train
25.96,75.17,1.1,38.14,74.07,15.52,0.0,0.0,1,validation
75.54,782.92,925.54,854.23,142.62,13.44,4.01,53.8944,3,validation
46.03,647.88,641.22,644.55,6.66,5.43,1.81,9.8283,4,train
44.92,108.65,559.4,334.02,450.75,8.69,0.72,6.2568,2,train
55.65,592.27,420.47,506.37,171.8,9.29,2.79,25.9191,4,train
36.78,557.65,586.11,571.88,28.46,13.5,2.48,33.48,4,train
36.23,96.84,88.9,92.87,7.94,16.43,0.07,1.1501,1,train
34.65,22.78,715.51,369.14,692.73,12.8,1.47,18.816,2,train
32.62,145.74,671.7,408.72,525.96,8.11,1.54,12.4894,2,train
31.56,498.27,583.69,540.98,85.42,16.77,1.41,23.6457,0,train
87.97,900.59,833.13,866.86,67.46,14.32,3.46,49.5472,3,train
66.86,699.92,743.25,721.58,43.33,13.23,2.54,33.6042,3,train
77.68,714.97,827.93,771.45,112.96,11.78,2.62,30.8636,3,test
63.44,885.81,911.96,898.88,26.15,16.16,3.56,57.5296,3,validation
44.71,577.82,477.52,527.67,100.3,1.6,4.85,7.76,4,train
29.71,31.43,21.74,26.58,9.69,14.29,0.0,0.0,1,test
38.83,43.04,845.89,444.46,802.85,7.28,1.24,9.0272,2,train
58.94,677.94,648.07,663.01,29.87,13.06,3.08,40.2248,4,train
32.74,17.6,0.0,8.8,17.6,16.63,0.0,0.0,1,train
40.16,847.06,212.85,529.95,634.21,9.72,1.45,14.094,2,train
28.58,488.33,396.21,442.27,92.12,18.93,0.92,17.4156,0,train
66.59,692.96,731.3,712.13,38.34,15.53,3.13,48.6089,3,train
37.0,519.52,510.69,515.1,8.83,9.19,1.79,16.4501,4,train
30.68,271.78,182.07,226.92,89.71,13.25,0.32,4.24,1,train
38.92,462.14,445.83,453.98,16.31,17.0,0.9,15.3,0,train
35.87,0.0,176.14,88.07,176.14,17.13,0.84,14.3892,1,validation
43.61,201.74,599.92,400.83,398.18,14.69,1.01,14.8369,2,train
66.67,887.55,805.21,846.38,82.34,15.09,3.76,56.7384,3,train
66.75,891.95,884.58,888.27,7.37,14.93,2.78,41.5054,3,train
47.14,854.24,978.05,916.14,123.81,16.06,4.3,69.058,0,validation
72.43,815.35,886.6,850.98,71.25,12.13,3.69,44.7597,3,train
31.7,180.82,150.3,165.56,30.52,11.41,0.53,6.0473,1,test
47.33,549.91,223.68,386.79,326.23,9.86,0.76,7.4936,2,train
38.99,416.34,649.55,532.94,233.21,15.64,1.46,22.8344,0,train
54.4,585.7,581.96,583.83,3.74,14.08,2.38,33.5104,0,train
47.15,676.81,674.16,675.48,2.65,10.53,0.96,10.1088,4,train
41.41,532.62,527.53,530.08,5.09,15.99,1.91,30.5409,0,train
46.67,189.95,829.9,509.92,639.95,11.54,0.83,9.5782,2,train
30.98,522.72,555.11,538.92,32.39,16.13,1.49,24.0337,0,train
35.96,34.82,0.0,17.41,34.82,10.79,0.55,5.9345,1,train
39.59,467.0,0.0,233.5,467.0,10.17,1.58,16.0686,2,train
46.23,477.77,509.5,493.64,31.73,19.58,0.11,2.1538,4,validation
35.61,131.97,391.25,261.61,259.28,9.76,2.2,21.472,2,train
41.47,293.07,180.83,236.95,112.24,12.41,1.09,13.5269,1,test
38.99,93.08,62.28,77.68,30.8,13.96,0.35,4.886,1,train
47.72,622.85,621.42,622.14,1.43,15.25,1.29,19.6725,0,validation
47.06,753.55,682.95,718.25,70.6,14.58,1.55,22.599,0,train
40.27,172.48,585.93,379.2,413.45,5.59,1.4,7.826,2,validation
26.16,260.74,445.21,352.98,184.47,9.13,0.73,6.6649,2,train
39.79,459.19,564.3,511.74,105.11,15.92,1.27,20.2184,0,train
77.34,812.9,670.53,741.71,142.37,12.88,3.48,44.8224,3,train
38.28,179.78,178.4,179.09,1.38,14.35,0.16,2.296,1,train
40.7,348.44,797.67,573.05,449.23,11.29,1.17,13.2093,2,test
52.06,517.53,466.03,491.78,51.5,10.02,1.29,12.9258,4,train
77.41,750.28,835.56,792.92,85.28,13.32,3.73,49.6836,3,train
43.21,654.53,255.76,455.14,398.77,10.46,1.69,17.6774,2,test
28.71,159.19,207.4,183.3,48.21,15.26,0.83,12.6658,1,train
37.87,467.77,468.53,468.15,0.76,14.65,1.14,16.701,0,train
40.69,238.69,271.6,255.14,32.91,12.77,0.89,11.3653,1,test
38.57,240.57,267.54,254.06,26.97,11.45,0.61,6.9845,1,train
44.94,171.94,172.83,172.38,0.89,17.82,0.62,11.0484,1,train
68.12,879.64,939.67,909.66,60.03,13.81,3.28,45.2968,3,train
45.17,567.99,685.43,626.71,117.44,9.37,2.38,22.3006,4,train
41.75,635.09,557.99,596.54,77.1,18.33,1.4,25.662,0,train
