temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,label,split
37.29,105.13,85.73,95.43,19.4,12.8873,0.3626,4.6734,LOW_LIGHT,train
41.16,442.85,430.27,436.56,12.58,4.5451,2.7813,12.6414,PANEL_FAULT,train
33.88,82.53,79.49,81.01,3.04,14.7186,0.2235,3.2893,LOW_LIGHT,train
35.61,443.81,4.35,224.08,439.46,9.3541,0.3484,3.259,SHADOW,train
31.84,131.15,451.28,291.21,320.13,8.2992,0.8156,6.7691,SHADOW,train
67.53,902.16,892.19,897.18,9.97,14.4808,3.5039,50.7391,OVERHEAT,test
37.3,181.32,164.03,172.68,17.29,14.2971,0.5053,7.2244,LOW_LIGHT,train
48.18,579.68,585.55,582.62,5.87,14.5286,2.4614,35.7614,NORMAL,train
27.81,45.4,470.11,257.75,424.71,12.0906,1.2262,14.825,SHADOW,validation
75.58,863.06,890.9,876.98,27.84,13.8187,4.1193,56.9227,OVERHEAT,train
67.1,810.05,857.4,833.72,47.35,14.7584,2.8,41.3242,OVERHEAT,train
59.82,831.47,797.01,814.24,34.46,15.1607,2.5898,39.2639,OVERHEAT,train
50,296.75,866.85,581.8,570.1,9.0816,2.085,18.9349,SHADOW,train
89.41,790.15,783.17,786.66,6.98,13.3468,4.0612,54.2033,OVERHEAT,train
59.38,894.12,918.11,906.12,23.99,15.3678,3.99,61.317,OVERHEAT,test
48.08,189.44,790.96,490.2,601.52,7.5833,0.8421,6.3858,SHADOW,train
39.85,655.87,666.05,660.96,10.18,15.4942,3.0495,47.2492,NORMAL,train
76.25,892.22,905.43,898.82,13.21,13.202,3.0773,40.6266,OVERHEAT,validation
47.87,752.88,768.64,760.76,15.76,2.6187,3.9742,10.4072,PANEL_FAULT,test
30.64,489.71,540.79,515.25,51.08,15.7124,1.2,18.8549,NORMAL,train
40.86,470.74,498.41,484.58,27.67,15.4787,1.335,20.6647,NORMAL,train
38.65,497.44,475.16,486.3,22.28,15.5844,1.5863,24.7218,NORMAL,train
54.11,765.47,737.54,751.5,27.93,15.1428,2.054,31.1031,NORMAL,train
35.94,203.2,456.61,329.9,253.41,11.1237,1.9694,21.9071,SHADOW,train
52.46,636.73,649.38,643.06,12.65,15.606,2.574,40.1696,NORMAL,train
52.25,713.9,691.93,702.92,21.97,14.9394,3.4849,52.0623,NORMAL,test
43.19,603.97,625.59,614.78,21.62,12.1717,1.4555,17.7158,PANEL_FAULT,train
57,849.56,839.72,844.64,9.84,11.7649,2.3463,27.6042,PANEL_FAULT,train
34.24,84.3,72.83,78.56,11.47,12.3236,0.1088,1.3409,LOW_LIGHT,train
49.98,616.76,619.86,618.31,3.1,11.0869,1.7429,19.323,PANEL_FAULT,train
67.6,880.35,855.57,867.96,24.78,14.7603,4.1164,60.7598,OVERHEAT,test
70.68,870.98,825.92,848.45,45.06,14.5896,3.9904,58.2189,OVERHEAT,validation
36.01,72.94,41.11,57.02,31.83,12.598,0.0509,0.6418,LOW_LIGHT,validation
44.24,153.24,649.06,401.15,495.82,10.8621,1.7216,18.6998,SHADOW,train
34.75,518.08,509.75,513.91,8.33,16.5135,1.2,19.8162,NORMAL,train
44.18,457.94,121.84,289.89,336.1,9.6248,1.1923,11.4755,SHADOW,train
73,803.58,793.33,798.46,10.25,13.781,3.4436,47.4564,OVERHEAT,train
41.32,101.2,816.12,458.66,714.92,11.9546,0.8866,10.5992,SHADOW,train
41.62,483.52,502.85,493.18,19.33,8.7962,1.8058,15.8841,PANEL_FAULT,train
46.67,495.71,531.65,513.68,35.94,16.5005,1.6637,27.4514,NORMAL,train
44.12,185.23,803.18,494.2,617.95,12.373,1.7366,21.4863,SHADOW,train
41.23,509.69,497.94,503.81,11.75,15.1216,1.2218,18.4754,NORMAL,validation
42.66,497.06,531.96,514.51,34.9,7.3209,1.5162,11.1002,PANEL_FAULT,train
40.39,448.81,93.53,271.17,355.28,10.4584,1.6587,17.3473,SHADOW,validation
41.17,490.3,484.8,487.55,5.5,10.9525,2.0506,22.4594,PANEL_FAULT,validation
49.9,198.54,699.99,449.26,501.45,10.0997,1.9868,20.066,SHADOW,test
79.99,805.87,774.59,790.23,31.28,13.6895,3.4326,46.99,OVERHEAT,train
47.82,600.42,583.15,591.78,17.27,1.7218,4.6566,8.0179,PANEL_FAULT,train
33.1,188.85,186.17,187.51,2.68,12.0725,0.3873,4.676,LOW_LIGHT,train
58.88,820.05,814.54,817.3,5.51,14.4024,3.7382,53.8397,OVERHEAT,train
28.15,92.11,81.58,86.84,10.53,14.3381,0.0143,0.2049,LOW_LIGHT,validation
36.36,60.44,42.1,51.27,18.34,16.3283,0.1519,2.4798,LOW_LIGHT,train
45.23,506.45,181.17,343.81,325.28,11.618,1.7122,19.8926,SHADOW,train
50.69,626.7,627.27,626.98,0.57,18.5473,0.0672,1.2462,PANEL_FAULT,train
30.36,45.33,32.95,39.14,12.38,15.2299,0.2286,3.4823,LOW_LIGHT,train
61.07,693.71,692.6,693.16,1.11,14.8063,2.3137,34.2578,OVERHEAT,train
38.66,452.41,445.19,448.8,7.22,9.6919,2.5443,24.6591,PANEL_FAULT,train
31.78,443.5,166.85,305.18,276.65,11.4018,1.5886,18.1125,SHADOW,train
46.67,774.35,755.6,764.98,18.75,19.2513,0.0319,0.6143,PANEL_FAULT,validation
32.49,64.14,67.99,66.06,3.85,12.1772,0.0464,0.5652,LOW_LIGHT,train
56.36,968.42,947.84,958.13,20.58,15.7242,3.409,53.6032,NORMAL,train
39.54,108.63,443.08,275.86,334.45,11.2725,1.3871,15.6364,SHADOW,train
36.61,461.42,444.01,452.72,17.41,7.4809,2.9491,22.0616,PANEL_FAULT,train
39.78,447.09,163.73,305.41,283.36,7.0873,0.653,4.628,SHADOW,validation
49.47,904.78,328.95,616.86,575.83,7.3755,1.1417,8.4204,SHADOW,train
74.63,823.51,807.5,815.5,16.01,13.8859,3.5994,49.9805,OVERHEAT,test
37.08,199.86,199.94,199.9,0.08,13.6992,0.0494,0.6773,LOW_LIGHT,train
33.22,431.68,462.56,447.12,30.88,20.2857,0.0517,1.0481,PANEL_FAULT,train
63.51,935.88,916.56,926.22,19.32,14.3383,4.509,64.6512,OVERHEAT,test
31.29,52.38,34.76,43.57,17.62,12.4948,0.0414,0.5172,LOW_LIGHT,train
48.01,821.33,773.31,797.32,48.02,14.5571,3.7135,54.0576,NORMAL,train
42.66,151.5,656.3,403.9,504.8,9.8448,0.3264,3.2129,SHADOW,test
37.06,97.63,109.96,103.79,12.33,13.5586,0.3482,4.7206,LOW_LIGHT,train
76.23,830.65,807.12,818.88,23.53,13.4649,3.2737,44.0803,OVERHEAT,train
38,236.69,239.03,237.86,2.34,13.6455,0.8994,12.2734,LOW_LIGHT,train
32.71,494.34,491.79,493.06,2.55,15.7305,1.2,18.8766,NORMAL,train
63.81,729.77,734.12,731.94,4.35,14.2739,2.5131,35.8719,OVERHEAT,train
45.3,523.64,489.14,506.39,34.5,20.0163,0.0864,1.7297,PANEL_FAULT,validation
73.39,773.44,792.23,782.84,18.79,13.6484,3.2884,44.882,OVERHEAT,validation
62.34,668.47,674.98,671.72,6.51,14.815,2.489,36.874,OVERHEAT,validation
45.89,582.38,576.16,579.27,6.22,0.429,4.1379,1.7752,PANEL_FAULT,train
38.98,457.17,465.47,461.32,8.3,19.5536,0.0492,0.9618,PANEL_FAULT,train
36.76,154.96,540.21,347.58,385.25,13.1967,1.4317,18.8938,SHADOW,test
49.19,527.05,538.07,532.56,11.02,4.529,0.7351,3.3293,PANEL_FAULT,test
47.19,65.25,716.76,391,651.51,8.2817,1.4304,11.8465,SHADOW,train
45.65,156.74,770.7,463.72,613.96,11.9937,1.5942,19.1202,SHADOW,train
66.98,939.36,900.34,919.85,39.02,14.489,3.934,56.9999,OVERHEAT,test
39.65,876.1,247.93,562.02,628.17,8.5625,2.1891,18.7443,SHADOW,train
63.01,901.89,886.67,894.28,15.22,14.8665,2.8673,42.6263,OVERHEAT,train
29.1,26.46,20.09,23.28,6.37,15.3109,0.0162,0.2476,LOW_LIGHT,validation
77.74,872.18,888.87,880.52,16.69,14.0037,3.5502,49.7165,OVERHEAT,train
44.17,503.51,496.71,500.11,6.8,16.8215,1.2714,21.3875,NORMAL,test
40.91,436.25,67.68,251.97,368.57,12.1953,1.332,16.2444,SHADOW,test
43.96,50.23,833.42,441.82,783.19,9.9843,0.8335,8.3215,SHADOW,train
34.2,459.88,189,324.44,270.88,10.011,0.7672,7.6805,SHADOW,validation
32.73,175.19,156.12,165.66,19.07,13.2497,0.4756,6.302,LOW_LIGHT,train
54.08,888.48,881.34,884.91,7.14,15.3435,3.69,56.6175,NORMAL,train
52.58,569.87,547.37,558.62,22.5,10.9291,2.0137,22.0078,PANEL_FAULT,train
30.92,35.03,40.77,37.9,5.74,13.2207,0.1031,1.363,LOW_LIGHT,validation
30.62,10.36,24.12,17.24,13.76,12.9236,0.047,0.6069,LOW_LIGHT,test
41.55,534.61,535.88,535.24,1.27,16.3209,2.3072,37.6556,NORMAL,train
45.38,606.31,648.57,627.44,42.26,15.4836,1.7076,26.4404,NORMAL,train
66.34,874.95,888.7,881.82,13.75,14.1647,3.439,48.7126,OVERHEAT,train
29.81,72.61,80.06,76.34,7.45,12.3958,0.0121,0.1501,LOW_LIGHT,test
46.07,99.33,774.71,437.02,675.38,9.1218,0.4754,4.3362,SHADOW,validation
65.41,576.41,610.6,593.5,34.19,9.7133,3.4379,33.3932,PANEL_FAULT,train
45.33,97.37,650.19,373.78,552.82,12.2643,0.2216,2.7174,SHADOW,test
21.97,17.23,16.03,16.63,1.2,14.6932,0.0569,0.8364,LOW_LIGHT,validation
52.66,843.97,857.8,850.88,13.83,15.4594,3.502,54.1387,NORMAL,train
30.32,40.36,37.42,38.89,2.94,13.9084,0.051,0.7097,LOW_LIGHT,validation
32.41,77.64,70.54,74.09,7.1,15.8901,0.2292,3.6416,LOW_LIGHT,validation
40.1,441.85,79.56,260.71,362.29,12.6238,1.3592,17.1585,SHADOW,train
42.55,459.23,549.4,504.31,90.17,16.7325,1.8918,31.655,NORMAL,test
57,903.54,891.19,897.36,12.35,15.7374,2.4682,38.8431,NORMAL,validation
52.23,711.53,678.77,695.15,32.76,15.8921,2.4837,39.4715,NORMAL,train
50.68,657.85,676.9,667.38,19.05,9.5477,1.8545,17.7062,PANEL_FAULT,validation
69.13,746.8,736.61,741.7,10.19,14.2805,3.6822,52.5831,OVERHEAT,train
38.38,550.3,56.19,303.24,494.11,9.355,0.53,4.9584,SHADOW,train
49.15,685.37,679.23,682.3,6.14,15.6153,2.3888,37.3023,NORMAL,train
34.87,490.83,488.18,489.5,2.65,16.7735,1.2359,20.7312,NORMAL,test
40.25,128.86,593.05,360.96,464.19,9.4679,1.2228,11.5772,SHADOW,train
71.98,841.21,831.6,836.4,9.61,14.4114,2.5479,36.7186,OVERHEAT,train
43.71,63.87,581.62,322.74,517.75,12.8665,1.7407,22.3971,SHADOW,train
66.78,759.23,776.25,767.74,17.02,14.832,3.8996,57.839,OVERHEAT,test
35.74,122.32,135.66,128.99,13.34,14.9786,0.0442,0.6616,LOW_LIGHT,train
53.68,810.26,724.72,767.49,85.54,16.1459,3.5661,57.5778,NORMAL,train
39.25,523.47,478.44,500.96,45.03,16.9486,1.2,20.3383,NORMAL,validation
37.66,449.31,40.38,244.84,408.93,12.4573,1.2282,15.2999,SHADOW,train
42.96,751.12,704,727.56,47.12,16.8458,2.5664,43.2329,NORMAL,train
29.81,167.6,136.63,152.12,30.97,12.699,0.3727,4.7326,LOW_LIGHT,train
51.43,820.52,814.36,817.44,6.16,15.1876,3.4786,52.8309,NORMAL,validation
45.75,910.23,262.35,586.29,647.88,13.0739,1.3364,17.4714,SHADOW,train
47.33,573.77,572.88,573.33,0.89,20.666,0.0593,1.2254,PANEL_FAULT,validation
34.97,102.96,96.5,99.73,6.46,13.5127,0.3783,5.1115,LOW_LIGHT,test
31.76,92.56,75.52,84.04,17.04,12.9929,0.2564,3.3318,LOW_LIGHT,train
32.56,526.1,491.71,508.9,34.39,15.9781,1.2,19.1738,NORMAL,train
37.77,162.98,443.89,303.44,280.91,9.2029,1.3968,12.8542,SHADOW,train
34.98,93.03,85.89,89.46,7.14,16.6977,0.1558,2.6014,LOW_LIGHT,train
82.53,813.33,834.01,823.67,20.68,12.9177,3.7045,47.8538,OVERHEAT,validation
69.88,939.61,932.89,936.25,6.72,14.3937,3.0576,44.0096,OVERHEAT,train
35.68,143.17,180.04,161.6,36.87,16.0235,0.455,7.29,LOW_LIGHT,train
44.63,531.47,553.09,542.28,21.62,16.4198,2.153,35.3519,NORMAL,train
49.25,668.58,676.18,672.38,7.6,16.2029,2.5718,41.6713,NORMAL,test
85.94,679.35,710.33,694.84,30.98,12.5968,2.8164,35.478,OVERHEAT,validation
52.32,555.13,567.61,561.37,12.48,16.1991,2.6551,43.0103,NORMAL,validation
68.89,707.36,706.13,706.74,1.23,14.7813,3.3529,49.5596,OVERHEAT,train
68.03,879.25,872.7,875.98,6.55,14.5439,2.634,38.3083,OVERHEAT,train
40.15,546.48,94.26,320.37,452.22,8.9117,0.7475,6.6619,SHADOW,train
46.02,148.81,694.53,421.67,545.72,8.7503,0.8098,7.0855,SHADOW,train
52,883.47,883.45,883.46,0.02,12.6115,2.4966,31.486,PANEL_FAULT,train
27.75,0,19.25,9.62,19.25,12.7079,0.0251,0.3191,LOW_LIGHT,train
37.52,134.85,143.78,139.32,8.93,14.8461,0.4967,7.3737,LOW_LIGHT,train
48.18,590.22,576.73,583.48,13.49,14.9007,2.4507,36.5167,NORMAL,train
71.76,790.25,807.32,798.79,17.07,7.1772,3.7142,26.6571,PANEL_FAULT,train
79.97,930.6,934.12,932.36,3.52,13.6205,4.1066,55.9339,OVERHEAT,validation
65.5,787.38,774.19,780.79,13.19,14.8557,3.8565,57.2907,OVERHEAT,test
48.7,526.94,537.45,532.2,10.51,11.8904,1.6576,19.7095,PANEL_FAULT,train
54.01,789.23,764.78,777,24.45,2.6846,3.9691,10.6555,PANEL_FAULT,train
33.71,458.02,98.1,278.06,359.92,11.981,0.3566,4.272,SHADOW,train
31.25,157.74,138.38,148.06,19.36,15.4415,0.366,5.6518,LOW_LIGHT,train
32.9,457.82,99.04,278.43,358.78,11.6212,0.9024,10.487,SHADOW,train
67.66,868.84,926.06,897.45,57.22,14.2471,4.0892,58.2589,OVERHEAT,validation
41.81,554,558.6,556.3,4.6,10.7332,2.0187,21.6673,PANEL_FAULT,train
84.78,789.05,788.27,788.66,0.78,12.7132,3.5059,44.5708,OVERHEAT,train
36.5,527.97,494.73,511.35,33.24,16.7859,1.2,20.1431,NORMAL,train
34.33,192.91,186.72,189.82,6.19,14.5924,0.5089,7.4268,LOW_LIGHT,train
32.31,25.24,26.36,25.8,1.12,13.0854,0.0369,0.4823,LOW_LIGHT,train
79.78,745.86,755.86,750.86,10,13.9186,3.3699,46.9046,OVERHEAT,train
38,223.52,241.81,232.67,18.29,14.6487,0.3168,4.6407,LOW_LIGHT,validation
48.2,671.22,678.65,674.94,7.43,2.8409,4.6577,13.2319,PANEL_FAULT,test
50.24,568.11,557.27,562.69,10.84,15.4504,2.094,32.3526,NORMAL,train
66.73,914.62,904.32,909.47,10.3,14.9914,2.8989,43.4589,OVERHEAT,validation
32.07,108.78,108.3,108.54,0.48,13.7713,0.3454,4.7561,LOW_LIGHT,train
40.82,526.8,528.08,527.44,1.28,15.726,1.5148,23.8211,NORMAL,train
35.54,126.47,141,133.74,14.53,14.286,0.4806,6.8657,LOW_LIGHT,validation
50.41,866.29,852.6,859.44,13.69,14.9718,3.6815,55.1186,NORMAL,train
46.55,260.59,596.99,428.79,336.4,10.9565,1.404,15.3828,SHADOW,train
32.68,131.87,468.62,300.25,336.75,10.6742,0.6044,6.4512,SHADOW,train
53.03,684.24,686.57,685.4,2.33,0.6381,4.3881,2.7999,PANEL_FAULT,train
59.48,845.03,806.04,825.54,38.99,15.3487,2.6373,40.4785,OVERHEAT,train
58.47,922.73,900.01,911.37,22.72,14.7005,3.6309,53.3759,OVERHEAT,validation
44.08,518.39,237.51,377.95,280.88,9.4568,1.7368,16.4242,SHADOW,train
39.82,111.25,654.46,382.86,543.21,12.3002,1.4385,17.6936,SHADOW,train
38,247.24,214.61,230.92,32.63,12.6311,0.9042,11.4212,LOW_LIGHT,train
48.73,565.8,536.35,551.08,29.45,16.1162,1.9851,31.9923,NORMAL,train
42.97,474.11,478.41,476.26,4.3,10.8333,1.9762,21.4084,PANEL_FAULT,train
83.45,905.47,889.29,897.38,16.18,13.098,3.1114,40.7531,OVERHEAT,train
74.45,807.15,819.96,813.56,12.81,13.8186,3.3516,46.3138,OVERHEAT,test
41.77,462.12,453.54,457.83,8.58,2.9486,4.5761,13.4931,PANEL_FAULT,train
39.89,19.45,662.94,341.2,643.49,9.7589,0.5474,5.3416,SHADOW,train
38.14,444.57,460.38,452.48,15.81,20.6941,0.0373,0.7728,PANEL_FAULT,validation
64.1,946.32,930.37,938.34,15.95,14.4095,3.4336,49.4767,OVERHEAT,train
51.43,868.08,886.5,877.29,18.42,7.392,2.5693,18.9922,PANEL_FAULT,train
43.65,567.1,558.45,562.78,8.65,20.6836,0.0623,1.2896,PANEL_FAULT,train
69.59,861.42,868.16,864.79,6.74,14.6145,3.9188,57.2718,OVERHEAT,train
29.18,128.16,153.01,140.58,24.85,13.0247,0.401,5.223,LOW_LIGHT,train
76.53,673.8,705.18,689.49,31.38,14.1184,2.2638,31.9606,OVERHEAT,train
44.19,492.91,495.72,494.32,2.81,16.6213,1.998,33.2085,NORMAL,train
88.9,880.16,869.9,875.03,10.26,12.3197,3.3907,41.7724,OVERHEAT,train
64.66,705.16,720.73,712.94,15.57,14.4081,2.9246,42.1371,OVERHEAT,train
77.25,817.75,816.81,817.28,0.94,13.4131,3.3032,44.3061,OVERHEAT,train
49.55,770.87,794.67,782.77,23.8,16.2263,3.6649,59.4671,NORMAL,validation
35.47,83.45,73.75,78.6,9.7,15.5401,0.2503,3.8898,LOW_LIGHT,test
36.55,102.92,108.14,105.53,5.22,11.6683,0.1189,1.3872,LOW_LIGHT,train
45.74,476.74,456.89,466.82,19.85,11.2686,2.2177,24.9907,PANEL_FAULT,train
46,863.96,878.4,871.18,14.44,10.9333,2.7366,29.9201,PANEL_FAULT,validation
35.84,101.13,442.53,271.83,341.4,11.5755,1.6235,18.793,SHADOW,test
61.61,944.02,934.46,939.24,9.56,14.2878,3.2624,46.612,OVERHEAT,train
83.46,708.7,775.88,742.29,67.18,13.3659,3.1018,41.4583,OVERHEAT,test
38.62,117.43,550.99,334.21,433.56,11.3039,1.1889,13.4387,SHADOW,validation
32.58,118.35,107.32,112.84,11.03,14.2518,0.3405,4.8531,LOW_LIGHT,train
36.69,129.63,438.59,284.11,308.96,8.6971,0.2,1.7394,SHADOW,train
36.76,445.84,182.7,314.27,263.14,8.5019,0.2261,1.9222,SHADOW,train
47.41,586.78,576.39,581.58,10.39,15.08,2.6001,39.21,NORMAL,validation
68.65,726.33,729.04,727.68,2.71,14.2981,3.3604,48.0473,OVERHEAT,train
31.8,74.52,74.5,74.51,0.02,13.292,0.1925,2.5591,LOW_LIGHT,train
39.23,147.35,685.73,416.54,538.38,10.2941,0.2711,2.7906,SHADOW,train
70.31,684.33,702.6,693.46,18.27,14.3667,2.2863,32.8471,OVERHEAT,train
31.29,456.79,193.94,325.37,262.85,10.6318,0.3247,3.4519,SHADOW,train
51.63,846.35,835.1,840.72,11.25,2.0549,4.0236,8.2682,PANEL_FAULT,train
36.82,57.59,52.77,55.18,4.82,16.5886,0.0487,0.8072,LOW_LIGHT,train
57,939.71,930.13,934.92,9.58,2.5439,4.2479,10.8061,PANEL_FAULT,train
74.52,939.56,938.33,938.94,1.23,13.6459,3.6057,49.2033,OVERHEAT,train
34.57,143.88,134.42,139.15,9.46,16.5906,0.4137,6.8629,LOW_LIGHT,validation
41.7,597.08,133.41,365.24,463.67,7.0038,0.9013,6.3123,SHADOW,train
53.17,694.57,670.57,682.57,24,15.0806,2.7893,42.064,NORMAL,train
31.41,89.31,89.49,89.4,0.18,12.9309,0.2381,3.0784,LOW_LIGHT,train
45.02,785.42,790.96,788.19,5.54,15.57,3.1084,48.3982,NORMAL,train
35.73,539.34,531.02,535.18,8.32,8.8563,1.4616,12.9444,PANEL_FAULT,test
56.36,819.47,795.03,807.25,24.44,14.7164,3.7586,55.3138,NORMAL,train
33.31,160.94,448.59,304.76,287.65,12.9683,1.9272,24.9924,SHADOW,train
38.72,153.39,436.7,295.04,283.31,12.7605,1.432,18.273,SHADOW,train
50.69,643.5,639.14,641.32,4.36,1.1663,4.1758,4.8701,PANEL_FAULT,train
66.22,712.98,686.31,699.64,26.67,14.0935,2.2867,32.2282,OVERHEAT,train
45.57,643.69,216.39,430.04,427.3,8.9269,1.3735,12.2612,SHADOW,train
45.48,627.54,106.77,367.16,520.77,13.4182,1.7359,23.2927,SHADOW,train
72.02,462.14,448.11,455.12,14.03,3.027,2.7119,8.2089,PANEL_FAULT,test
60.21,687,693.26,690.13,6.26,4.3671,2.9123,12.7181,PANEL_FAULT,train
36.43,529.78,510.8,520.29,18.98,16.1369,1.2,19.3642,NORMAL,test
44.05,590.21,587.07,588.64,3.14,4.9501,2.995,14.8257,PANEL_FAULT,train
36.83,149.42,151.59,150.5,2.17,15.2862,0.3175,4.8539,LOW_LIGHT,train
31.03,93.33,107.16,100.24,13.83,12.3915,0.1292,1.6006,LOW_LIGHT,validation
88.24,698.4,668.95,683.68,29.45,12.3457,3.5068,43.2936,OVERHEAT,train
38,208.55,201.82,205.18,6.73,15.2248,0.4339,6.6053,LOW_LIGHT,train
29.79,490.64,504.89,497.76,14.25,17.4123,1.2,20.8948,NORMAL,test
43.8,648.13,660.18,654.16,12.05,8.056,0.7423,5.98,PANEL_FAULT,test
66.52,832.75,887.41,860.08,54.66,14.8548,2.9339,43.5824,OVERHEAT,train
35.45,129.72,129.24,129.48,0.48,13.8336,0.1537,2.1268,LOW_LIGHT,test
40.81,445.78,465.74,455.76,19.96,2.9509,3.8797,11.4486,PANEL_FAULT,train
28.59,478.6,487.78,483.19,9.18,16.9697,1.2,20.3636,NORMAL,train
50.96,922.89,910.56,916.72,12.33,14.9507,3.1267,46.7456,NORMAL,test
84.03,803.98,858.91,831.44,54.93,13.0985,3.4658,45.3966,OVERHEAT,train
59.55,772.92,783.47,778.2,10.55,14.9109,2.657,39.6177,OVERHEAT,train
45.44,679.27,680.37,679.82,1.1,19.6168,0.0689,1.3507,PANEL_FAULT,validation
47.41,627.89,643.24,635.57,15.35,10.9552,2.9009,31.7797,PANEL_FAULT,test
35.25,175.74,182.47,179.1,6.73,13.9801,0.2684,3.7521,LOW_LIGHT,train
30.33,502.4,484.83,493.62,17.57,17.4953,1.2,20.9943,NORMAL,train
74.74,715,737.54,726.27,22.54,14.4048,3.2275,46.4919,OVERHEAT,validation
41.49,179.71,464.06,321.88,284.35,10.7825,1.2011,12.9512,SHADOW,test
66.45,892,821.44,856.72,70.56,14.6389,2.7392,40.0988,OVERHEAT,test
74.31,924.02,944.96,934.49,20.94,13.3173,4.612,61.4197,OVERHEAT,train
25.44,0,60.81,30.4,60.81,15.0254,0.0242,0.3641,LOW_LIGHT,validation
46.01,784.23,53.38,418.8,730.85,9.0275,1.1082,10.0048,SHADOW,train
67.98,653.25,673.83,663.54,20.58,13.6696,2.4564,33.5779,OVERHEAT,train
37.63,522.54,579.34,550.94,56.8,17.3367,1.2,20.8041,NORMAL,train
87.8,669.52,672.63,671.08,3.11,13.1508,2.8123,36.9841,OVERHEAT,train
66.93,829.07,891.39,860.23,62.32,13.7909,2.5919,35.7446,OVERHEAT,train
43.39,595.77,570.19,582.98,25.58,15.5488,2.1346,33.1901,NORMAL,train
36.08,95.19,447.23,271.21,352.04,10.9726,1.4309,15.7012,SHADOW,test
37.8,521.5,498.41,509.96,23.09,16.2379,1.7242,27.9983,NORMAL,train
57,823.14,812.86,818,10.28,14.4955,2.951,42.7768,NORMAL,train
39.66,492.09,525.13,508.61,33.04,16.2977,2.0369,33.1974,NORMAL,test
37.4,125.86,138.77,132.32,12.91,15.2845,0.2937,4.4893,LOW_LIGHT,train
70.69,786.3,825.93,806.12,39.63,13.9396,3.0652,42.728,OVERHEAT,train
36.76,57.06,59.79,58.42,2.73,13.3845,0.0716,0.9583,LOW_LIGHT,test
34.86,121.57,123.8,122.68,2.23,15.107,0.3855,5.8238,LOW_LIGHT,test
33.87,110.62,107.41,109.02,3.21,11.6884,0.2858,3.3407,LOW_LIGHT,train
43.3,86.39,679.33,382.86,592.94,10.0859,1.0085,10.1713,SHADOW,train
55.25,725.06,711.93,718.49,13.13,4.1781,3.3442,13.9724,PANEL_FAULT,train
49.36,864.54,888.91,876.72,24.37,15.7389,3.8266,60.227,NORMAL,train
57,897.02,911.89,904.46,14.87,14.7757,3.7064,54.764,NORMAL,train
40.63,563.63,542.98,553.31,20.65,13.0929,2.7164,35.566,PANEL_FAULT,train
42.81,102.69,864.32,483.5,761.63,12.4131,1.1554,14.3426,SHADOW,test
38,161.12,146.46,153.79,14.66,16.2042,0.2827,4.5813,LOW_LIGHT,test
28.11,29.54,0,14.77,29.54,13.6544,0.0286,0.3901,LOW_LIGHT,test
35.31,448.78,444.15,446.46,4.63,18.5328,0.0792,1.468,PANEL_FAULT,train
38,63.77,66.68,65.23,2.91,12.3541,0.0858,1.0603,LOW_LIGHT,train
63.14,642.41,649.8,646.1,7.39,14.0241,2.618,36.7145,OVERHEAT,train
48.93,858.03,866.12,862.08,8.09,7.5405,2.5867,19.5048,PANEL_FAULT,train
61.59,733.33,730.5,731.92,2.83,7.2906,3.458,25.211,PANEL_FAULT,train
81.18,922.15,959.72,940.94,37.57,13.043,4.0004,52.1773,OVERHEAT,train
36.5,429.13,438.06,433.6,8.93,18.5235,0.0036,0.0661,PANEL_FAULT,validation
72.74,735.69,758.97,747.33,23.28,13.6991,2.6335,36.0765,OVERHEAT,train
67.18,889.24,851.4,870.32,37.84,13.8985,4.0341,56.0673,OVERHEAT,train
41.8,637.65,615.64,626.64,22.01,16.7423,2.4198,40.5128,NORMAL,test
36.58,317.97,707.25,512.61,389.28,12.7465,2.2272,28.3885,SHADOW,validation
53.32,880.29,903.28,891.78,22.99,15.1107,2.7762,41.9502,NORMAL,validation
26.17,0,40.24,20.12,40.24,12.6372,0.0495,0.6254,LOW_LIGHT,test
37.04,453.75,132.68,293.22,321.07,12.7557,1.3065,16.6652,SHADOW,train
49.83,875.5,871.64,873.57,3.86,15.7967,2.6139,41.2917,NORMAL,train
33.78,63.25,69.81,66.53,6.56,14.5977,0.0378,0.552,LOW_LIGHT,test
36.96,448.1,461.87,454.99,13.77,1.5173,4.7649,7.2298,PANEL_FAULT,test
33.44,456.15,441.87,449.01,14.28,10.7972,1.6875,18.2201,PANEL_FAULT,train
50.64,597.74,588.38,593.06,9.36,5.4566,0.6189,3.377,PANEL_FAULT,validation
34.65,484.33,506.39,495.36,22.06,15.4596,1.2,18.5515,NORMAL,train
37.94,95.99,99.72,97.85,3.73,12.9133,0.1778,2.2966,LOW_LIGHT,train
52.1,753.83,775.08,764.46,21.25,15.0918,2.4998,37.7272,NORMAL,train
41.6,521.67,516.72,519.19,4.95,15.7999,1.9048,30.095,NORMAL,train
81.38,624.02,620.5,622.26,3.52,3.0665,4.413,13.5325,PANEL_FAULT,train
38.08,597.76,39.49,318.62,558.27,10.4469,0.3208,3.351,SHADOW,train
57.19,830.69,817.5,824.1,13.19,4.7049,2.6463,12.4504,PANEL_FAULT,test
50,395.98,931.96,663.97,535.98,9.2974,1.7555,16.3217,SHADOW,train
63.4,700.06,683.63,691.84,16.43,14.6211,2.3018,33.6552,OVERHEAT,train
